season,episode,title,rating,votes
1,1,The Launch,6.5,77
1,2,Episode 2,6.5,50
1,3,Episode 3,6.5,44
1,4,Episode 4,6.1,40
1,5,Episode 5,6.2,35
1,6,Unseen Bits 1,4.8,31
1,7,Episode 6,6.8,29
1,8,Episode 7,6.3,27
1,9,Episode 8,6.5,26
1,10,Episode 9,6.6,25
1,11,Episode 10,6.5,25
1,12,Unseen Bits 2,5.3,24
1,13,Episode 11,6.9,26
1,14,Episode 12,6,25
1,15,Episode 13,6.5,27
1,16,Episode 14,6.7,23
1,17,Episode 15,6.2,24
1,18,Unseen Bits 3,5.2,22
1,19,Episode 16,6.4,25
1,20,Episode 17,6.3,25
1,21,Episode 18,6.1,24
1,22,Episode 19,6.4,25
1,23,Episode 20,6.8,26
1,24,Unseen Bits 4,5.3,21
1,25,Episode 21,6,25
1,26,Episode 22,6.4,24
1,27,Episode 23,6.4,22
1,28,Episode 24,6.7,23
1,29,Episode 25,6.5,22
1,30,Unseen Bits 5,5.7,19
1,31,Episode 26,6.1,22
1,32,Episode 27,6.5,23
1,33,Episode 28,6.2,22
1,34,The Final,6.5,26
2,1,The Launch,6.3,45
2,2,Episode 2,6.1,27
2,3,Episode 3,5.7,24
2,4,Episode 4,6,22
2,5,Episode 5,6,22
2,6,Unseen Bits 1,4.6,21
2,7,Episode 6,5.9,20
2,8,Episode 7,5.9,20
2,9,Episode 8,5.9,21
2,10,Episode 9,6,21
2,11,Episode 10,6,22
2,12,Episode 11,5.9,20
2,13,Unseen Bits 2,4.3,18
2,14,Episode 12,5.8,21
2,15,Episode 13,5.5,21
2,16,Episode 14,5.7,21
2,17,Episode 15,5.8,23
2,18,Episode 16,6,22
2,19,Episode 17,5.6,20
2,20,Unseen Bits 3,4.7,18
2,21,Episode 18,5.9,19
2,22,Episode 19,5.7,20
2,23,Episode 20,6.1,19
2,24,Episode 21,5.8,19
2,25,Episode 22,6,22
2,26,Episode 23,5.6,19
2,27,Unseen Bits 4,4.5,17
2,28,Episode 24,5.7,20
2,29,Episode 25,5.4,19
2,30,Episode 26,5.9,19
2,31,Episode 27,5.6,19
2,32,Episode 28,5.6,19
2,33,Episode 29,6,20
2,34,Unseen Bits 5,4.4,18
2,35,Episode 30,5.6,20
2,36,Episode 31,5.8,18
2,37,Episode 32,5.8,20
2,38,Episode 33,5.7,17
2,39,Episode 34,5.9,19
2,40,Episode 35,5.7,17
2,41,Unseen Bits 6,4.8,15
2,42,Episode 36,6.2,17
2,43,The Final,5.6,19
2,44,Heading Home,6.1,22
3,1,The Launch,6.1,47
3,2,Episode 2,6,27
3,3,Episode 3,5.9,28
3,4,Episode 4,5.4,27
3,5,Episode 5,5.6,24
3,6,Episode 6,5.6,25
3,7,Episode 7,5.8,26
3,8,Episode 8,5.7,28
3,9,Episode 9,6.1,28
3,10,Episode 10,6.3,27
3,11,Episode 11,6.2,25
3,12,Episode 12,6.3,25
3,13,Episode 13,6.4,25
3,14,Episode 14,6.5,25
3,15,Episode 15,6.4,23
3,16,Episode 16,6.5,23
3,17,Episode 17,6.3,23
3,18,Episode 18,6.8,25
3,19,Episode 19,6.4,23
3,20,Episode 20,6.2,23
3,21,Episode 21,6.5,23
3,22,Episode 22,6.5,22
3,23,Episode 23,6.1,25
3,24,Episode 24,6.9,25
3,25,Episode 25,6.3,23
3,26,Episode 26,6.3,23
3,27,Episode 27,6.5,24
3,28,Episode 28,6.4,23
3,29,Episode 29,6.6,23
3,30,Episode 30,6.4,24
3,31,Episode 31,6.8,25
3,32,Episode 32,6.7,25
3,33,Episode 33,6.4,24
3,34,Episode 34,6.5,23
3,35,Episode 35,6.5,24
3,36,Episode 36,6.5,24
3,37,Episode 37,6.8,26
3,38,Episode 38,6.3,23
3,39,Episode 39,6.7,25
3,40,Episode 40,6.5,23
3,41,Episode 41,6.4,23
3,42,Episode 42,6.5,22
3,43,The Final,6.4,25
3,44,The Reunion,6.5,23
4,1,The Launch,5.8,43
4,2,Episode 2,5.6,30
4,3,Episode 3,4.8,29
4,4,Episode 4,5.3,28
4,5,Episode 5,5.4,28
4,6,Unseen Bits 1,5.2,26
4,7,Episode 6,5.6,25
4,8,Episode 7,5.6,27
4,9,Episode 8,5.6,27
4,10,Episode 9,5.7,26
4,11,Episode 10,5.5,25
4,12,Episode 11,5.4,24
4,13,Unseen Bits 2,4.8,21
4,14,Episode 12,5.9,24
4,15,Episode 13,5.7,25
4,16,Episode 14,5.8,24
4,17,Episode 15,5.8,24
4,18,Episode 16,5.4,24
4,19,Episode 17,5.5,26
4,20,Unseen Bits 3,4.7,22
4,21,Episode 18,5.3,24
4,22,Episode 19,5.4,24
4,23,Episode 20,5.4,24
4,24,Episode 21,5.4,25
4,25,Episode 22,5.7,25
4,26,Episode 23,5.3,24
4,27,Unseen Bits 4,5.1,21
4,28,Episode 24,5.5,24
4,29,Episode 25,5.4,25
4,30,Episode 26,5.4,24
4,31,Episode 27,5.6,25
4,32,Episode 28,5.2,25
4,33,Episode 29,5.4,23
4,34,Unseen Bits 5,4.6,18
4,35,Episode 30,5.3,23
4,36,Episode 31,5.3,23
4,37,Episode 32,5.1,23
4,38,Episode 33,5.6,24
4,39,Episode 34,5.4,23
4,40,Episode 35,5.3,23
4,41,Unseen Bits 6,4.4,18
4,42,Episode 36,5.2,23
4,43,Episode 37,5,23
4,44,Episode 38,5,23
4,45,Episode 39,5.1,24
4,46,Episode 40,5.2,23
4,47,Episode 41,5.2,24
4,48,Unseen Bits 7,4.4,18
4,49,Episode 42,5.2,23
4,50,Episode 43,5.5,23
4,51,Episode 44,5.3,20
4,52,Episode 45,5.3,20
4,53,Episode 46,5.4,20
4,54,Episode 47,5.4,20
4,55,Unseen Bits 8,4.6,16
4,56,Episode 48,5.8,19
4,57,The Final,5.6,22
4,58,Love Island: The Christmas Reunion,4.1,13
5,1,Episode 1,5.9,56
5,2,Episode 2,6.7,41
5,3,Episode 3,6.4,33
5,4,Episode 4,6.5,35
5,5,Episode 5,6.3,37
5,6,The Unseen Bits 1,5.3,21
5,7,Episode 6,6,32
5,8,Episode 7,6.4,34
5,9,Episode 8,6.3,30
5,10,Episode 9,6.6,31
5,11,Episode 10,6.6,31
5,12,Episode 11,6.5,30
5,13,S5 - The Unseen Bits 2,5.8,21
5,14,Episode 12,6.8,32
5,15,Episode 13,6.3,29
5,16,Episode 14,6.9,33
5,17,Episode 15,6.6,31
5,18,Episode 16,6.3,32
5,19,Episode 17,7.1,15
5,20,S5 - The Unseen Bits 3,6,22
5,21,Episode 18,7,29
5,22,Episode 19,7.6,37
5,23,Episode 20,6.6,31
5,24,Episode 21,7.1,28
5,25,Episode 22,7.3,30
5,26,Episode 23,6.7,30
5,27,S5 - The Unseen Bits 4,5.7,22
5,28,Episode 24,6.5,27
5,29,Episode 25,6.6,26
5,30,Episode 26,7.7,37
5,31,Episode 27,7.1,30
5,32,Episode 28,6.3,26
5,33,Episode 29,6.3,25
5,34,S5 - The Unseen Bits 5,6.2,19
5,35,Episode 30,6.2,26
5,36,Episode 31,5.9,28
5,37,Episode 32,6.3,19
5,38,Episode 33,6.5,22
5,39,Episode 34,6.4,16
5,40,Episode 35,6.5,16
5,41,Episode 36,6.9,17
5,42,Episode 37,6.7,17
5,43,Episode 38,6.5,16
5,44,Episode 39,6.6,16
5,45,Episode 40,6.7,16
5,46,Episode 41,6.6,16
5,47,Episode 42,6.7,16
5,48,Episode 43,6.6,16
5,49,Episode 44,7.8,24
5,50,Episode 45,6.7,17
5,51,Episode 46,6.4,15
5,52,Episode 47,6.7,16
5,53,Episode 48,6.6,16
5,54,The Final,6.9,18
6,1,Episode 1,6.5,48
6,2,Episode 2,6.6,25
6,3,Episode 3,6.5,20
6,4,Episode 4,6.7,19
6,5,Episode 5,6.6,19
6,6,Episode 6,6.7,18
6,7,Episode 7,6.3,18
6,8,Episode 8,7,21
6,9,Episode 9,6.6,19
6,10,Episode 10,6.6,20
6,11,Episode 11,6.4,18
6,12,Episode 12,6.7,19
6,13,Episode 13,6.8,15
6,14,Episode 14,5.9,13
6,15,Episode 15,6,13
6,16,Episode 16,6,13
6,17,Episode 17,5.8,13
6,18,Episode 18,5.9,13
6,19,Episode 19,5.9,14
6,20,Episode 20,6.3,14
6,21,Episode 21,6.2,14
6,22,Episode 22,5.9,13
6,23,Episode 23,6.5,13
6,24,Episode 24,6.3,14
6,25,Episode 25,5.9,14
6,26,Episode 26,6.3,15
6,27,Episode 27,6,13
6,28,Episode 28,6.2,15
6,29,Episode 29,6.2,15
6,30,Episode 30,6.9,20
6,31,Episode 31,5.8,14
6,32,Episode 32,5.9,12
6,33,Episode 33,6,12
6,34,Episode 34,6.7,14
6,35,Episode 35,6.1,12
6,36,The Final,6.3,15
6,37,Unseen Bits 1,6,11
6,38,Unseen Bits 2,5.9,10
6,39,Unseen Bits 3,6,10
6,40,Unseen Bits 4,5.9,10
6,41,Unseen Bits 5,6.2,10
7,1,Episode 1,6.1,46
7,2,Episode 2,5.8,38
7,3,Episode 3,5.9,34
7,4,Episode 4,6.1,32
7,5,Episode 5,5.8,30
7,6,Unseen Bits 1,4.5,23
7,7,Episode 6,5.6,28
7,8,Episode 7,5.8,27
7,9,Episode 8,5.9,27
7,10,Episode 9,6.3,26
7,11,Episode 10,6.3,27
7,12,Episode 11,6.4,25
7,13,Unseen Bits 2,5.6,19
7,14,Episode 12,6.3,26
7,15,Episode 13,6,24
7,16,Episode 14,6,26
7,17,Episode 15,6.1,27
7,18,Episode 16,6,27
